Insee.Com;Nom.Com;POPULATION;densitePopCommune
67127;ERGERSHEIM;1265;1.94915254237288
11356;SAINT-MARTIN-LALANDE;1105;0.869394177812746
54591;VOINEMONT;341;0.823671497584541
64145;BOURDETTES;494;2.23529411764706
86291;VILLEMORT;106;0.237136465324385
1379;SAINT-MAURICE-DE-REMENS;734;0.707810993249759
25422;NEUCHATEL-URTIERE;173;0.28130081300813
53026;BEAULIEU-SUR-OUDON;471;0.232707509881423
12054;LA CAPELLE-BLEYS;376;0.240255591054313
51447;PROSNES;520;0.158681721086359
70001;ABELCOURT;355;0.466491458607096
64104;BEDOUS;572;0.490145672664953
62635;OFFIN;210;0.393258426966292
27652;TOURNEVILLE;339;0.466942148760331
62481;LABROYE;168;0.202166064981949
65349;OURDON;8;0.0280701754385965
67382;QUATZENHEIM;808;2.54889589905363
61319;ORIGNY-LE-ROUX;274;0.191340782122905
34232;ROQUEBRUN;590;0.148952284776572
36082;GEHEE;261;0.114977973568282
69249;THURINS;2964;1.53814218993254
47192;MONVIEL;89;0.142172523961661
19133;MERCOEUR;256;0.0851630073186959
36224;TOURNON-SAINT-MARTIN;1187;0.460970873786408
19043;LA CHAPELLE-AUX-BROCS;420;0.841683366733467
54481;SAINT-MAURICE-AUX-FORGES;99;0.298192771084337
2B069;CASABIANCA;93;0.252717391304348
33416;SAINT-GIRONS-D'AIGUEVIVES;1002;0.847715736040609
71252;LALHEUE;390;0.568513119533528
65316;MONLONG;114;0.157458563535912
14398;MANERBE;551;0.29880694143167
71104;CHARNAY-LES-CHALON;186;0.202173913043478
67051;BLIENSCHWILLER;329;1.05787781350482
18204;SAINT-DENIS-DE-PALIN;342;0.110823071937784
87029;LES CARS;622;0.373798076923077
6012;BEAUSOLEIL;13279;47.7661870503597
11048;BOUTENAC;705;0.303617571059432
86183;LES ORMES;1680;0.702928870292887
27534;SAINT-DIDIER-DES-BOIS;854;1.45485519591141
83029;CALLIAN;3385;1.33058176100629
59669;ZUYTPEENE;533;0.44752308984047
2631;QUIERZY;431;0.523058252427185
95213;EPIAIS-RHUS;644;0.614503816793893
16194;LUPSAULT;98;0.0857392825896763
19205;SAINT-GENIEZ-O-MERLE;98;0.0617128463476071
78567;SAINT-MARTIN-LA-GARENNE;964;0.604010025062657
21449;NAN-SOUS-THIL;201;0.180755395683453
34137;LIAUSSON;151;0.190416141235813
71246;JUIF;252;0.211942809083263
72307;SAINT-OUEN-EN-CHAMPAGNE;209;0.185943060498221
47029;BLANQUEFORT-SUR-BRIOLANCE;497;0.118192627824019
24561;VALEUIL;388;0.201768070722829
66225;VILLELONGUE-DELS-MONTS;1545;1.31265930331351
59263;GOEULZIN;1016;2.12997903563941
21527;LA ROCHEPOT;289;0.205840455840456
80478;LIGNIERES;137;0.216429699842022
4039;CASTELLANE;1549;0.1266247036704
61395;SAINT-GERMAIN-DES-GROIS;228;0.216936251189343
8372;RUBIGNY;71;0.139489194499018
65168;ESQUIEZE-SERE;390;2.53246753246753
52464;SAULLES;49;0.0282258064516129
55387;NOUILLONPONT;237;0.23395853899309
77326;NANDY;5867;6.83003492433062
41259;THORE-LA-ROCHETTE;877;0.814298978644382
61311;NORMANDEL;94;0.125500667556742
30075;CAVEIRAC;3912;2.53040103492885
1088;CHARNOZ-SUR-AIN;915;1.37801204819277
59328;LAMBERSART;28491;46.9373970345964
59031;AUDIGNIES;326;0.910614525139665
53098;FONTAINE-COUVERTE;415;0.191244239631336
51304;JANVILLIERS;162;0.183673469387755
14249;ESQUAY-NOTRE-DAME;1438;4.68403908794788
50083;BRICQUEBOSQ;567;0.683956574185766
19167;CONFOLENT-PORT-DIEU;34;0.031569173630455
60289;GREZ;268;0.451939291736931
72156;LAMNAY;947;0.426384511481315
2648;RIBEMONT;1967;0.725830258302583
51320;LEUVRIGNY;339;0.426952141057934
32119;EAUZE;3877;0.55094500497371
33377;SAINT-AVIT-DE-SOULEGE;79;0.279151943462898
26311;SAINT-LAURENT-EN-ROYANS;1348;0.488759970993474
50519;SAINT-MARTIN-LE-GREARD;481;1.65292096219931
86053;CHAMPIGNY-LE-SEC;1088;0.446450553959787
21252;ETAIS;89;0.0630311614730878
50612;VAINS;742;0.852873563218391
62548;MARCK;10481;3.28146524733876
71413;SAINT-FIRMIN;833;0.524889729048519
16045;BIRAC;368;0.310810810810811
76435;LE MESNIL-REAUME;705;1.28181818181818
10145;FAUX-VILLECERF;217;0.101496725912067
63106;CHAURIAT;1615;1.85206422018349
22238;PLUFUR;554;0.317660550458716
57725;VITTERSBOURG;358;0.496532593619972
80784;VAUX-SUR-SOMME;300;0.576923076923077
30348;VEZENOBRES;1740;1.01873536299766
52237;HARREVILLE-LES-CHANTEURS;289;0.182104599873976
18218;SAINT-JUST;610;0.409670920080591
60083;BONNEUIL-EN-VALOIS;1044;0.807424593967517
89201;HERY;1871;0.877168307548054
36080;FREDILLE;72;0.1125
24170;EYVIRAT;281;0.153719912472648
42297;SALVIZINET;590;0.54178145087236
22381;TREZENY;367;1.11890243902439
53033;LA BOISSIERE;127;0.201907790143084
62408;HAMES-BOUCRES;1460;1.09445277361319
70462;SAINT-FERJEUX;78;0.443181818181818
5111;PUY-SANIERES;232;0.20103986135182
85189;NOTRE-DAME-DE-RIEZ;1984;1.34599728629579
50631;LES VEYS;379;0.205866376969039
69105;LACENAS;923;2.78012048192771
58232;SAINT-BENIN-D'AZY;1306;0.361072712192425
79328;THORIGNY-SUR-LE-MIGNON;97;0.181308411214953
3086;COULANGES;323;0.132757912042746
64354;LOUVIE-SOUBIRON;121;0.0461128048780488
19004;ALBUSSAC;700;0.192837465564738
2595;PASSY-SUR-MARNE;146;0.387267904509284
30231;SAINT-ANDRE-DE-VALBORGNE;416;0.0850367947669665
33251;LOUCHATS;722;0.183388366776734
37035;BRAYE-SOUS-FAYE;329;0.211168164313222
33293;MONTUSSAN;3037;3.60260972716489
44178;SAINT-MARS-DE-COUTAIS;2587;0.749420625724218
85025;LA BOISSIERE-DE-MONTAIGU;2259;0.773100616016427
33025;BAIGNEAUX;376;0.47
86182;ORCHES;395;0.202668034889687
14120;CAHAGNES;1392;0.563562753036437
86090;CURCAY-SUR-DIVE;212;0.133753943217666
25166;COTEBRUNE;70;0.213414634146341
47164;MAZIERES-NARESSE;129;0.143973214285714
51553;SOUAIN-PERTHES-LES-HURLUS;221;0.0418402120408936
11005;ALAIRAC;1322;0.793993993993994
67505;LA VANCELLE;385;0.472972972972973
5066;LA HAUTE-BEAUME;10;0.0139082058414465
64097;BARZUN;597;0.727161997563946
59393;MAULDE;976;1.89147286821705
11042;BLOMAC;210;0.247641509433962
26279;LA ROCHETTE-DU-BUIS;71;0.0675547098001903
43238;SENEUJOLS;312;0.255110384300899
2173;CHAUNY;11874;8.89438202247191
6126;SAINT-MARTIN-DU-VAR;2735;5.61601642710472
74053;CERVENS;1132;1.77708006279435
78043;BAILLY;3886;5.86123680241327
7120;LACHAMP-RAPHAEL;79;0.0558698727015559
2460;MARCY-SOUS-MARLE;211;0.462719298245614
60685;VILLERS-SAINT-SEPULCRE;951;1.3027397260274
7220;SAINT-CHRISTOL;104;0.0705084745762712
79304;SANSAIS;756;0.503328894806924
80627;PLACHY-BUYON;893;0.878072763028515
23123;LES MARS;197;0.15015243902439
68267;REININGUE;1910;1.03187466234468
76203;CROIX-MARE;778;0.894252873563218
33291;MONTAGOUDIN;182;0.546546546546547
24402;SAINTE-EULALIE-D'EYMET;82;0.122571001494768
65315;MONLEON-MAGNOAC;445;0.225430597771023
55118;CLERY-LE-GRAND;87;0.120331950207469
50517;SAINT-MARTIN-DE-VARREVILLE;198;0.236559139784946
77247;LESCHEROLLES;485;0.441310282074613
32139;GAUDONVILLE;115;0.155615696887686
53037;BOUESSAY;767;0.819444444444444
17133;CRAVANS;761;0.517687074829932
73068;CHAMOUSSET;573;0.898119122257053
40021;AZUR;700;0.413467217956291
12189;PRADINAS;369;0.160714285714286
77140;COUTENCON;291;0.467845659163987
25593;VAUX-LES-PRES;362;0.697495183044316
5108;PUY-SAINT-EUSEBE;133;0.118856121537087
52303;MAIZIERES-SUR-AMANCE;103;0.12875
8196;GRANDCHAMP;85;0.115489130434783
49037;LE BOURG-D'IRE;870;0.377276669557676
73227;SAINT-BON-TARENTAISE;1920;0.32641958517511
42050;LA CHAPELLE-EN-LAFAYE;134;0.147577092511013
64067;ASSAT;1799;1.89968321013728
73247;SAINT-JEAN-DE-LA-PORTE;886;0.557232704402516
34241;SAINT-BAUZILLE-DE-LA-SYLVE;832;0.96969696969697
19157;PALISSE;234;0.0701018573996405
62418;HAUTEVILLE;316;0.772616136919315
80062;BEAUCAMPS-LE-VIEUX;1409;2.79009900990099
62213;CARENCY;720;0.839160839160839
84043;ENTRAIGUES-SUR-LA-SORGUE;8134;4.85902031063321
25370;MATHAY;2162;1.45295698924731
63283;PONTAUMUR;714;0.51
31441;PRUNET;142;0.304721030042918
83128;SILLANS-LA-CASCADE;715;0.353086419753086
63382;SAINT-PARDOUX;439;0.274546591619762
88170;FERDRUPT;735;0.495616992582603
55456;SAINT-GERMAIN-SUR-MEUSE;271;0.351491569390402
54081;BOISMONT;441;0.818181818181818
58094;DAMPIERRE-SOUS-BOUHY;468;0.172502764467379
70196;DAMPIERRE-LES-CONFLANS;276;0.266924564796905
25077;LA BOSSE;75;0.145348837209302
40261;SAINT-GEOURS-DE-MAREMNE;2461;0.567573800738007
16340;SAINT-MEME-LES-CARRIERES;1098;0.725231175693527
95120;BUTRY-SUR-OISE;2241;8.06115107913669
68157;JEBSHEIM;1257;0.85104942450914
51579;TREFOLS;153;0.105299380591879
76166;LE CAULE-SAINTE-BEUVE;478;0.284354550862582
37030;LE BOULAY;800;0.401808136614766
38565;VOREPPE;9565;3.28920220082531
21316;HEUILLEY-SUR-SAONE;329;0.340932642487047
57588;RODEMACK;1101;1.11212121212121
65251;LALOUBERE;1944;4.76470588235294
80678;ROLLOT;759;0.628311258278146
59336;LECLUSE;1363;2.75353535353535
39068;LES BOUCHOUX;311;0.14431554524362
38086;CHASSELAY;418;0.441860465116279
63147;EGLISOLLES;262;0.127680311890838
31033;AUTERIVE;9252;2.47247461250668
80020;ALLONVILLE;745;0.705492424242424
50079;BREUVILLE;394;0.458139534883721
8463;VAUX-EN-DIEULET;59;0.054029304029304
19065;COURTEIX;62;0.060665362035225
58244;SAINT-HILAIRE-EN-MORVAN;211;0.098968105065666
2550;NEUVILLE-SUR-AILETTE;99;0.219512195121951
24447;SAINTE-MARIE-DE-CHIGNAC;585;0.477161500815661
24528;SCEAU-SAINT-ANGEL;124;0.0686980609418283
77146;CROISSY-BEAUBOURG;2006;1.85912882298424
50426;RAUVILLE-LA-PLACE;390;0.325542570951586
46263;SAINT-DAUNES;213;0.209028459273798
81176;MONTELS;105;0.321100917431193
38076;LA CHAPELLE-DE-LA-TOUR;1724;1.89867841409692
4231;VALERNES;256;0.0890744606819763
19084;FORGES;318;0.303724928366762
61411;SAINT-JOUIN-DE-BLAVOU;309;0.172915500839396
94067;SAINT-MANDE;22398;248.866666666667
79220;PRIN-DEYRANCON;629;0.388032078963603
63389;SAINT-QUENTIN-SUR-SAUXILLANGES;101;0.121540312876053
77004;ANDREZEL;284;0.351485148514851
14298;GEFOSSE-FONTENAY;135;0.117698343504795
61407;SAINTE-HONORINE-LA-CHARDONNE;726;0.494213750850919
73323;VILLAROGER;380;0.110593713620489
51628;VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE;121;0.127100840336134
44003;ANCENIS;7474;3.72582253240279
47237;SAINTE-COLOMBE-DE-VILLENEUVE;488;0.256706996317728
62466;HUMBERT;227;0.288071065989848
50105;CATTEVILLE;109;0.232905982905983
81295;TEILLET;440;0.180698151950719
17005;ALLAS-BOCAGE;220;0.201465201465201
3119;GANNAY-SUR-LOIRE;405;0.126128931796948
40134;LABOUHEYRE;2682;0.736610821202966
11177;JOUCOU;36;0.0532544378698225
51253;FLORENT-EN-ARGONNE;259;0.211256117455139
77350;OZOIR-LA-FERRIERE;19917;12.7183908045977
4025;BEAUVEZER;354;0.130530973451327
70219;ESPRELS;712;0.474666666666667
37165;NEUIL;442;0.233986236103759
34097;FELINES-MINERVOIS;457;0.15127441244621
57634;SAULNY;1432;1.45380710659898
72016;AUVERS-LE-HAMON;1519;0.314557879478153
54027;ATTON;794;0.501262626262626
63155;ESTANDEUIL;415;0.430497925311203
62760;SAINT-MARTIN-D'HARDINGHEM;288;0.427934621099554
38440;SAINT-PIERRE-DE-BRESSIEUX;757;0.325871717606543
59364;LOUVIL;840;3.37349397590361
14215;CUVERVILLE;2034;9.82608695652174
36179;SAINT-AOUSTRILLE;204;0.102874432677761
65223;HORGUES;1141;2.53555555555556
11114;CUMIES;35;0.0864197530864197
63013;AUBIAT;937;0.629704301075269
62390;GROFFLIERS;1463;1.76477683956574
93072;STAINS;36365;67.4675324675325
56005;ARZON;2108;2.24494142705005
17018;ARDILLIERES;824;0.514357053682896
33249;LORMONT;20770;26.5941101152369
71030;BERGESSERIN;210;0.288858321870702
21687;VILLARGOIX;154;0.0862745098039216
2A211;PETRETO-BICCHISANO;557;0.141622171370455
76651;SAINT-SYLVAIN;182;0.556574923547401
69259;VENISSIEUX;61636;40.1014964216005
76680;SORQUAINVILLE;184;0.411633109619687
85012;LA BARRE-DE-MONTS;2179;0.798460974716013
39128;CHAUSSIN;1678;1.05269761606023
76022;ANQUETIERVILLE;352;0.836104513064133
39368;HAUTS DE BIENNE;5521;5.69762641898865
2534;MUSCOURT;56;0.267942583732057
2808;VILLERET;310;0.773067331670823
65398;SALECHAN;214;0.51566265060241
85019;BELLEVIGNY;5795;3.79750982961992
7287;SAINT-PONS;288;0.173076923076923
56006;AUGAN;1551;0.378200438917337
7072;COUX;1669;1.38621262458472
86205;RANTON;184;0.303630363036304
43229;SAINT-VIDAL;559;0.70314465408805
67346;OBERLAUTERBACH;535;0.990740740740741
41210;SAINTE-GEMMES;102;0.118881118881119
61260;LE MENIL-DE-BRIOUZE;557;0.25967365967366
62393;GUEMPS;1060;0.66541117388575
17341;SAINT-GERMAIN-DE-VIBRAC;201;0.28072625698324
44206;TOUVOIS;1735;0.469934994582882
73020;ARITH;414;0.172787979966611
15211;SAINT-SANTIN-CANTALES;315;0.0915963943006688
62330;FESTUBERT;1326;1.71096774193548
56042;COLPO;2265;0.848632446609217
59587;TERDEGHEM;582;0.651006711409396
49317;SAINT-REMY-LA-VARENNE;975;0.62062380649268
44136;PREFAILLES;1224;2.35838150289017
43159;RAUCOULES;903;0.433301343570058
14476;OLENDON;196;0.26098535286285
59378;MARCQ-EN-BAROEUL;39392;28.1170592433976
50411;PONTS;620;0.918518518518519
52366;ORMANCEY;83;0.0484247374562427
29212;PLOUZANE;12175;3.6826981246219
54189;FAVIERES;609;0.203610832497492
48015;PIED-DE-BORNE;216;0.0789185239313117
86203;QUEAUX;504;0.0946478873239437
47034;BOUGLON;604;0.429587482219061
17396;SAINT-SAUVEUR-D'AUNIS;1654;0.855222337125129
51171;CORMICY;1431;0.588404605263158
78466;ORGEVAL;5985;3.86877828054299
40002;AMOU;1539;0.55539516420065
41249;SOUESMES;1124;0.112636536727127
51418;ORMES;460;0.729001584786054
77044;BOMBON;860;0.574482297929192
80218;COURCELLES-SOUS-MOYENCOURT;120;0.176730486008837
65285;LOUIT;190;0.380761523046092
3273;SEUILLET;502;0.505030181086519
14302;GLANVILLE;175;0.267584097859327
10039;BERGERES;123;0.209897610921502
38472;SARCENAS;199;0.251580278128951
47106;FUMEL;5074;2.22641509433962
68102;GEISHOUSE;470;0.653685674547983
91477;PALAISEAU;31264;26.7213675213675
11028;BELCAIRE;439;0.137703889585947
26302;SAINTE-EULALIE-EN-ROYANS;566;0.932454695222405
24134;CORGNAC-SUR-L'ISLE;795;0.368055555555556
4096;JAUSIERS;1134;0.10466082141209
22137;MAEL-CARHAIX;1574;0.424946004319654
27332;HEUDEBOUVILLE;794;0.850107066381156
14054;BEAUMESNIL;217;0.432270916334661
54442;QUEVILLONCOURT;98;0.337931034482759
25550;LA SOMMETTE;221;0.298245614035088
64091;BALIROS;408;1.09383378016086
44140;LA REGRIPPIERE;1525;0.843940232429441
1181;GROISSIAT;1176;1.89677419354839
81029;BERNAC;189;0.336898395721925
76290;FRICHEMESNIL;427;0.525215252152522
3276;SUSSAT;104;0.130982367758186
10403;VERNONVILLIERS;71;0.0940397350993377
62446;HESDIGNEUL-LES-BOULOGNE;657;1.97297297297297
32219;LUPIAC;300;0.0867553499132447
30192;ORTHOUX-SERIGNAC-QUILHAN;404;0.287339971550498
67209;HOHFRANKENHEIM;258;0.934782608695652
33256;LUDON-MEDOC;4318;2.31528150134048
46154;LARAMIERE;330;0.1497277676951
16399;VERRIERES;346;0.257632166790767
54426;PIERRE-LA-TREICHE;521;0.401077752117013
8314;NEUFLIZE;757;0.556208670095518
5053;GARDE-COLOMBE;545;0.578556263269639
83102;REGUSSE;2306;0.647934813149761
59082;BIERNE;1754;1.57027752909579
76001;ALLOUVILLE-BELLEFOSSE;1172;0.778220451527224
12222;SAINT-FELIX-DE-SORGUES;226;0.0727858293075684
1029;BEAUPONT;677;0.482193732193732
24224;LAMONZIE-MONTASTRUC;694;0.335427742870952
54166;DOMMARTIN-LA-CHAUSSEE;37;0.134545454545455
16225;MONTEMBOEUF;686;0.427148194271482
32135;FUSTEROUAU;128;0.161006289308176
3160;MARCENAT;373;0.190988223246288
60520;LE QUESNEL-AUBRY;205;0.423553719008264
74216;PRESILLY;757;0.879210220673635
32431;SEREMPUY;34;0.101492537313433
47256;SAINT-MARTIN-DE-VILLEREAL;118;0.143030303030303
2594;PASSY-EN-VALOIS;159;0.45042492917847
58297;TROIS-VEVRES;238;0.314814814814815
67212;HOLTZHEIM;3584;5.2093023255814
11093;LE CLAT;33;0.03125
21413;MILLERY;374;0.179462571976967
63244;CHAMBARON-SUR-MORGE;1605;3.03977272727273
2075;BERTHENICOURT;203;0.648562300319489
14611;SAINT-MANVIEU-BOCAGE;545;0.4496699669967
76589;SAINT-HONORE;178;0.579804560260586
40132;LABATUT;1435;0.67688679245283
2319;FONSOMME;515;0.530927835051546
52088;CEFFONDS;646;0.17655097021044
82127;MONTESQUIEU;773;0.270374256733123
56088;ILE-D'ARZ;249;0.803225806451613
72146;GUECELARD;2895;2.38271604938272
34094;ESPONDEILHAN;1012;1.9843137254902
18230;SAINT-PIERRE-LES-BOIS;300;0.144787644787645
76239;EPRETOT;710;1.02305475504323
52277;LAVILLENEUVE;66;0.12890625
51601;VAVRAY-LE-GRAND;175;0.250716332378223
68130;HEITEREN;1026;0.457015590200445
14494;PERIERS-EN-AUGE;135;0.270541082164329
77338;NOISY-RUDIGNON;613;1.46650717703349
56059;LES FORGES;435;0.0821684926331696
31451;REVEL;9364;2.62591138530566
28177;GELLAINVILLE;660;0.549542048293089
11027;BARBAIRA;738;0.786780383795309
63282;PLAUZAT;1559;1.17394578313253
84036;CHATEAUNEUF-DE-GADAGNE;3303;2.44666666666667
48068;GABRIAS;140;0.0689995071463775
69201;SAINTE-FOY-L'ARGENTIERE;1297;8.15723270440252
53190;LE RIBAY;458;0.266899766899767
47239;SAINT-ETIENNE-DE-FOUGERES;847;0.846153846153846
11179;LABASTIDE-EN-VAL;98;0.0812603648424544
40018;AUDON;350;0.463576158940397
28006;AMILLY;1856;0.920178482895389
48123;RECOULES-D'AUBRAC;209;0.0796493902439024
15233;TEISSIERES-DE-CORNET;262;0.281720430107527
9207;MONTGAILLARD;1416;1.75682382133995
80744;TAILLY;58;0.142506142506143
62648;PARENTY;549;0.420367534456355
29142;LOTHEY;461;0.345836459114779
40306;SORDE-L'ABBAYE;655;0.402334152334152
11240;MONTAZELS;577;1.29954954954955
54143;CREPEY;380;0.177653108929406
57506;NIEDERSTINZEL;266;0.205246913580247
39246;GENDREY;408;0.290184921763869
92076;VAUCRESSON;8816;28.5307443365696
57107;BREHAIN;106;0.296918767507003
35335;THOURIE;736;0.299918500407498
2078;BESME;155;0.571955719557196
51600;VAUDESINCOURT;88;0.0688575899843505
27053;LE BEC-THOMAS;203;1.43971631205674
60261;FRESNOY-LE-LUAT;517;0.446074201898188
15008;ANTIGNAC;285;0.177902621722846
8191;GIVONNE;1099;0.780539772727273
63183;LABESSETTE;61;0.0583732057416268
57047;BAMBIDERSTROFF;1038;0.931777378815081
58276;SEMELAY;249;0.0746402877697842
2575;ORIGNY-SAINTE-BENOITE;1712;0.734448734448734
43193;SAINT-HILAIRE;171;0.11640571817563
37188;POUZAY;835;0.592618878637331
60143;CHAUMONT-EN-VEXIN;3139;1.68854222700377
21304;GRANCEY-LE-CHATEAU-NEUVELLE;263;0.0950831525668836
59191;ELINCOURT;633;0.758083832335329
77129;COULOMBS-EN-VALOIS;632;0.281138790035587
81140;LAVAUR;10691;1.69456332223807
41035;CHAMPIGNY-EN-BEAUCE;592;0.263932233615693
74097;CUSY;1816;1.02947845804989
28410;VILLAMPUY;337;0.201796407185629
12128;LESCURE-JAOUL;244;0.131182795698925
84035;CAVAILLON;25636;5.58275261324042
24128;COMBERANCHE-ET-EPELUCHE;164;0.413098236775819
2252;CUISSY-ET-GENY;59;0.118236472945892
88438;LA SALLE;431;0.934924078091106
17410;SAINT-THOMAS-DE-CONAC;556;0.130180285647389
9146;JUSTINIAC;51;0.111353711790393
45222;NARGIS;1430;0.642985611510791
2B234;PIOBETTA;22;0.0436507936507936
10310;PUITS-ET-NUISEMENT;207;0.171074380165289
65132;CASTERA-LANUSSE;50;0.574712643678161
5095;LE NOYER;277;0.128062875635691
77414;SAINT-HILLIERS;464;0.243314105925537
25184;CUSE-ET-ADRISANS;286;0.52
81084;ESCOUSSENS;635;0.264693622342643
27023;AULNAY-SUR-ITON;726;4.125
83044;COMPS-SUR-ARTUBY;355;0.0555294853746285
36223;TILLY;144;0.0974949221394719
86121;LATILLE;1519;0.601822503961965
60667;VERBERIE;4078;2.69174917491749
32038;BEAUPUY;190;0.288753799392097
8395;SAINT-PIERRE-SUR-VENCE;141;0.3058568329718
14449;MONTS-EN-BESSIN;419;0.577931034482759
16042;BESSE;138;0.178064516129032
43220;SAINT-PREJET-D'ALLIER;160;0.0656544932293804
76592;SAINT-JEAN-DE-FOLLEVILLE;832;0.603335750543872
62493;LEBUCQUIERE;250;0.520833333333333
71059;LE BREUIL;3580;1.23918310834199
67241;KIRRBERG;182;0.282170542635659
79238;SAINT-AUBIN-DU-PLAIN;571;0.402679830747532
64116;BESCAT;269;0.390420899854862
55434;RIGNY-SAINT-MARTIN;59;0.0368980612883052
23201;SAINT-HILAIRE-LA-PLAINE;210;0.184534270650264
18235;SAINTE-SOLANGE;1178;0.370207416719045
64511;SAUVAGNON;3118;1.86260454002389
76503;PISSY-POVILLE;1234;1.08818342151675
60245;FORMERIE;2097;2.49940405244338
41233;SAMBIN;943;0.447555766492644
54440;PUXE;105;0.175879396984925
25241;FLAGEY;145;0.189542483660131
61203;HELOUP;960;0.748829953198128
11262;NARBONNE;52802;3.01829198582371
44079;LE LANDREAU;2932;1.24553950722175
8155;ETALLE;100;0.227272727272727
79301;SAINT-VINCENT-LA-CHATRE;678;0.319209039548023
12182;PIERREFICHE;268;0.15672514619883
57329;HOLLING;463;0.950718685831622
80164;CAMON;4383;3.33054711246201
32468;AUSSOS;66;0.0809815950920245
76144;BRETTEVILLE-SAINT-LAURENT;180;0.443349753694581
60177;CRESSONSACQ;448;0.691358024691358
45205;MEZIERES-EN-GATINAIS;262;0.262788365095286
40292;SAUBRIGUES;1384;0.645221445221445
64210;ESCURES;152;0.355140186915888
55563;VILLERS-LES-MANGIENNES;75;0.0876168224299065
43056;CHANTEUGES;458;0.283415841584158
62820;TINCQUES;859;0.797585886722377
58019;AVREE;90;0.0688599846977812
67012;ASCHBACH;688;1.62647754137116
80706;SAINT-LEGER-LES-DOMART;1866;2.61711079943899
63014;AUBIERE;9717;12.4576923076923
11343;SAINT-GAUDERIC;83;0.0723626852659111
14394;MAIZIERES;452;0.633941093969144
93053;NOISY-LE-SEC;41125;81.5972222222222
46131;GREZES;166;0.149954832881662
2382;HOLNON;1404;2.19032761310452
24107;LA CHAPELLE-FAUCHER;411;0.213617463617464
89147;DRACY;225;0.101856043458579
80104;BIENCOURT;128;0.573991031390135
89240;MALAY-LE-PETIT;380;0.347985347985348
27374;LOUVERSEY;573;0.531539888682746
31293;LESPINASSE;2609;6.15330188679245
51471;SACY;383;0.692585895117541
42222;SAINT-GALMIER;5643;2.88792221084954
19015;AYEN;726;0.543820224719101
70071;BEULOTTE-SAINT-LAURENT;74;0.0517120894479385
57551;POSTROFF;217;0.42970297029703
27230;EZY-SUR-EURE;3512;3.96388261851016
32252;MIELAN;1219;0.548604860486049
14565;SAINT-COME-DE-FRESNE;251;0.582366589327146
51155;CLESLES;614;0.461654135338346
47179;MONSEMPRON-LIBOS;2072;2.30992196209588
51381;MONTMORT-LUCY;581;0.197015937605968
59649;WATTIGNIES-LA-VICTOIRE;244;0.383647798742138
19075;ESPAGNAC;349;0.14602510460251
1076;CHALEY;146;0.311965811965812
66011;BAGES;3987;3.30871369294606
28417;VILLIERS-LE-MORHIER;1353;1.27521206409048
56102;LANOUEE;1745;0.392222971454259
63327;SAINT-BONNET-PRES-RIOM;2075;2.95163584637269
51547;SOMME-TOURBE;148;0.0768431983385254
79011;ARDILLEUX;170;0.16052880075543
95426;MONTLIGNON;2699;9.5709219858156
24586;VILLETOUREIX;889;0.549104385423101
16402;VIBRAC;301;1.05614035087719
56225;SAINT-LERY;189;1.17391304347826
37277;VILLELOIN-COULANGE;644;0.184210526315789
54471;SAINT-BOINGT;74;0.0901339829476248
74269;SEYSSEL;2276;1.35799522673031
80670;REVELLES;542;0.370725034199726
2358;GROUGIS;380;0.335689045936396
2B053;CAMPI;18;0.0368852459016393
62199;CAMBLAIN-L'ABBE;632;1.11660777385159
62612;NEUVIREUIL;494;1.12272727272727
34086;COURNIOU;606;0.199736321687541
8242;LAIFOUR;481;1.53674121405751
71570;VERJUX;525;0.431743421052632
24296;MOULEYDIER;1183;1.36921296296296
19181;SAINT-AUGUSTIN;440;0.145502645502645
80355;FRESNEVILLE;103;0.302052785923754
30225;SABRAN;1779;0.498040313549832
39148;CHISSERIA;82;0.111716621253406
80159;CACHY;273;0.446078431372549
69287;SAINT-BONNET-DE-MURE;6818;4.09981960312688
29290;TREGLONOU;620;1.02310231023102
49008;ANGRIE;968;0.236155159795072
21621;TART-L'ABBAYE;216;0.642857142857143
7277;SAINT-MICHEL-DE-BOULOGNE;147;0.197846567967699
76245;ESLETTES;1449;2.85236220472441
24220;LACROPTE;650;0.240562546262028
9150;LAGARDE;181;0.151085141903172
59085;BLECOURT;328;0.913649025069638
54570;VILLECEY-SUR-MAD;324;0.437837837837838
31445;QUINT-FONSEGRIVES;5118;6.87903225806452
50289;MARCHESIEUX;728;0.365461847389558
18137;MAREUIL-SUR-ARNON;547;0.207747816179263
74041;BONNEVAUX;254;0.327319587628866
70531;VELLECLAIRE;111;0.267469879518072
49284;SAINT-GERMAIN-DES-PRES;1400;0.699650174912544
3229;SAINT-ENNEMOND;652;0.169087136929461
67126;ERCKARTSWILLER;308;0.291666666666667
31582;VILLEFRANCHE-DE-LAURAGAIS;4235;4.03333333333333
70554;VILLARS-LE-PAUTEL;187;0.15228013029316
28185;GOUSSAINVILLE;1269;0.954135338345865
1276;NIEVROZ;1524;1.4500475737393
56090;INZINZAC-LOCHRIST;6365;1.41570284697509
26188;MOLLANS-SUR-OUVEZE;1061;0.521375921375921
67073;CHATENOIS;4028;2.77410468319559
78368;MAREIL-SUR-MAULDRE;1741;3.99311926605505
37192;REIGNAC-SUR-INDRE;1176;0.530925507900677
61461;LE SAP-ANDRE;117;0.124733475479744
